waifu_id,name,series,series_id,genre,rarity,image_url,favorites,about,stats,elemental_type,archetype,potency,elemental_resistances,favorite_gifts,special_dialogue
628,Miyoko Sahara,Koe no Katachi,66,Anime,1,https://cdn.myanimelist.net/images/characters/16/330358.jpg,135,"A kind girl from Ishida and Nishimiya's elementary school. She was the only person willing to make an effort to learn sign language and befriend Nishimiya.
(Source: Wikipedia)","{""hp"": 75, ""atk"": 62, ""mag"": 67, ""vit"": 69, ""spr"": 97, ""int"": 96, ""spd"": 77, ""lck"": 79}","[""light""]",Healer,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
629,Naoka Ueno,Koe no Katachi,66,Anime,2,https://cdn.myanimelist.net/images/characters/2/316403.jpg,768,"A girl from Ishida and Nishimiya's elementary school and the girl that Ishida was closest to at school. Ishida remembers her bossing him about and also being his main helper in bullying Nishimiya. After having separated from him since middle school graduation, Ueno runs into Ishida years later, herself now working in a cat café. 
(Source: Wikipedia)","{""hp"": 118, ""atk"": 128, ""mag"": 62, ""vit"": 125, ""spr"": 56, ""int"": 59, ""spd"": 109, ""lck"": 55}","[""fire""]",Berserker,"{""Mage"": ""F"", ""Attacker"": ""C"", ""Healer"": ""F"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
630,Mai Inose,Koisuru Asteroid,67,Anime,2,https://cdn.myanimelist.net/images/characters/2/397573.jpg,15,"Birthday: September 12
Height: 145 cm","{""hp"": 92, ""atk"": 64, ""mag"": 124, ""vit"": 127, ""spr"": 90, ""int"": 94, ""spd"": 62, ""lck"": 69}","[""earth""]",Geomancer,"{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""B"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""weak"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
631,Mira Konohata,Koisuru Asteroid,67,Anime,3,https://cdn.myanimelist.net/images/characters/9/397570.jpg,39,"Birthday: June 13
Height: 155 cm","{""hp"": 91, ""atk"": 122, ""mag"": 59, ""vit"": 94, ""spr"": 68, ""int"": 81, ""spd"": 128, ""lck"": 98}","[""neutral""]",Hunter,"{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
632,Ao Manaka,Koisuru Asteroid,67,Anime,3,https://cdn.myanimelist.net/images/characters/16/397569.jpg,98,"Birthday: May 25
Height: 158 cm","{""hp"": 70, ""atk"": 64, ""mag"": 101, ""vit"": 66, ""spr"": 118, ""int"": 127, ""spd"": 85, ""lck"": 88}","[""water""]",Sage,"{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
633,Mari Morino,Koisuru Asteroid,67,Anime,2,https://cdn.myanimelist.net/images/characters/13/397572.jpg,14,,"{""hp"": 97, ""atk"": 56, ""mag"": 120, ""vit"": 124, ""spr"": 97, ""int"": 106, ""spd"": 59, ""lck"": 69}","[""earth""]",Geomancer,"{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""B"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""weak"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
634,Mikage Sakurai,Koisuru Asteroid,67,Anime,2,https://cdn.myanimelist.net/images/characters/6/397571.jpg,39,"Birthday: July 20
Height: 160 cm","{""hp"": 102, ""atk"": 61, ""mag"": 122, ""vit"": 127, ""spr"": 88, ""int"": 99, ""spd"": 65, ""lck"": 72}","[""earth""]",Geomancer,"{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""B"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""weak"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
635,Yuki Endou,Koisuru Asteroid,67,Anime,1,https://cdn.myanimelist.net/images/characters/14/454150.jpg,2,,"{""hp"": 89, ""atk"": 91, ""mag"": 91, ""vit"": 87, ""spr"": 86, ""int"": 88, ""spd"": 91, ""lck"": 92}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
636,Sayuri Ibe,Koisuru Asteroid,67,Anime,1,https://cdn.myanimelist.net/images/characters/3/473452.jpg,2,"President of the newspaper club and Mai's friend, who prefers to be called ""Eve"".","{""hp"": 87, ""atk"": 88, ""mag"": 88, ""vit"": 87, ""spr"": 90, ""int"": 93, ""spd"": 92, ""lck"": 90}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
637,Misa Konohata,Koisuru Asteroid,67,Anime,1,https://cdn.myanimelist.net/images/characters/12/411378.jpg,2,Mira's older sister and the student council president.,"{""hp"": 98, ""atk"": 93, ""mag"": 90, ""vit"": 95, ""spr"": 88, ""int"": 89, ""spd"": 88, ""lck"": 83}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
638,Chikage Sakurai,Koisuru Asteroid,67,Anime,1,https://cdn.myanimelist.net/images/characters/7/473689.jpg,3,Mikage's younger sister. She joins the Earth Sciences club after Mikage graduates. She shares her sister's enthusiasm for geology and enjoys fortune telling by using minerals and rocks.,"{""hp"": 93, ""atk"": 92, ""mag"": 88, ""vit"": 87, ""spr"": 86, ""int"": 94, ""spd"": 87, ""lck"": 88}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
639,Moe Suzuya,Koisuru Asteroid,67,Anime,1,https://cdn.myanimelist.net/images/characters/15/473256.jpg,17,,"{""hp"": 94, ""atk"": 89, ""mag"": 85, ""vit"": 86, ""spr"": 88, ""int"": 86, ""spd"": 86, ""lck"": 91}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
640,Ayano Usami,Koisuru Asteroid,67,Anime,1,https://cdn.myanimelist.net/images/characters/8/473533.jpg,1,A friendly girl from the Newspaper Club. Good friends with Sayuri.,"{""hp"": 91, ""atk"": 88, ""mag"": 90, ""vit"": 92, ""spr"": 88, ""int"": 89, ""spd"": 89, ""lck"": 95}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
641,Shouko Komi,"Komi-san wa, Comyushou desu.",69,Anime,3,https://cdn.myanimelist.net/images/characters/5/354941.jpg,9580,"Age: 15
Birthday: December 25
Blood type: A
Height: 168 cm (5'6"")
Weight: 48 kg
Though Komi Shouko is regarded as the Madonna of their school, she herself is incapable of socializing with others to such a level that it can be called a communication disorder. She is unable to utter a word nor sound in her daily life due to her crippling anxiety and fear of rejection by her peers. However, she dreams of overcoming this adversity and desires to build friendly relationships with others and make 100 friends. The only person in her school that knows of her inability to communicate well is her fellow classmate Tadano Hitohito. Tadano has decided to help her overcome her anxiety and make her dream of 100 friends a reality. With Tadano's help, she attempts to socialize with and befriend the other students of her class.
(Source: Komi-san Wiki)","{""hp"": 74, ""atk"": 96, ""mag"": 57, ""vit"": 78, ""spr"": 75, ""int"": 83, ""spd"": 149, ""lck"": 139}","[""dark""]",Shadowblade,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""S""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
642,Himiko Agari,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/10/451435.jpg,79,"Height: 156cm (5'1"")
Gender: Female
Birthday: April 30
Sign: Pisces(western) Rabbit(eastern)
Blood type: B
Favorite foods: Tomatoes, Avocadoes, White rice
Measurements: 34-27 
Agari is the glasses girl who has been a member of Library Committee for a year. 
She finds solace in toilet stalls as she's weak against peer pressure, having no confidence in herself.
(Source: Komi-san Wiki)","{""hp"": 87, ""atk"": 86, ""mag"": 90, ""vit"": 89, ""spr"": 90, ""int"": 88, ""spd"": 86, ""lck"": 88}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Cake""]",{}
643,Nokoko Inaka,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/7/455022.jpg,20,A girl with a complex about her being from the countryside.,"{""hp"": 68, ""atk"": 64, ""mag"": 72, ""vit"": 68, ""spr"": 95, ""int"": 100, ""spd"": 69, ""lck"": 78}","[""earth""]",Healer,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""weak"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
644,Maki Karisu,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/13/458547.jpg,4,"She's a charismatic hairdresser at Beyoung Sheets, and also the senpai of Arai.","{""hp"": 94, ""atk"": 91, ""mag"": 91, ""vit"": 87, ""spr"": 87, ""int"": 91, ""spd"": 90, ""lck"": 88}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
645,Rami Kawai,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/9/495380.jpg,4,She was Hitohito's classmate in middle school and his first love.,"{""hp"": 89, ""atk"": 89, ""mag"": 90, ""vit"": 87, ""spr"": 89, ""int"": 93, ""spd"": 92, ""lck"": 86}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
646,Shuuko Komi,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/10/454412.jpg,122,"Shuuko Komi is Shouko's mother. She looks like Shouko, but her personality is like that of a teenager. She introduces herself to Hitohito and Najimi as forever 17 years old.
Just like her son and daughter, Shuuko is very beautiful. She is always the chatterbox in their family as her kids take after their father Masayoshi, and are very silent. Shuuko is always wondering how her family talks and understand each other.
Before she was married, her name was Shuuko Nimi. She was bored by school and had even dissed her future husband, Masayoshi Komi, until she saw Masayoshi do various things that cause her to blush out of confusion and fall in love with him.
(Source: Komi-san Wiki, edited)","{""hp"": 70, ""atk"": 104, ""mag"": 98, ""vit"": 68, ""spr"": 65, ""int"": 81, ""spd"": 143, ""lck"": 127}","[""light""]",Dancer,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Roses"", ""Sakura Petals"", ""Hair Ribbon"", ""Necklace""]",{}
647,Akira Komi,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/2/481299.jpg,5,She's the cousin of Shouko and Shousuke. She's a first year high school student.,"{""hp"": 86, ""atk"": 92, ""mag"": 88, ""vit"": 89, ""spr"": 88, ""int"": 85, ""spd"": 90, ""lck"": 90}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
648,Omoharu Nakanaka,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/12/451436.jpg,196,"Nakanaka is a student who usually speaks in dubious speech as a result of being a chuunibyou.
She states that she was Arsot Les Primavera and that Komi Shouko is Princess Komilia.
(Source: Komi-san Wiki)","{""hp"": 72, ""atk"": 67, ""mag"": 131, ""vit"": 66, ""spr"": 104, ""int"": 129, ""spd"": 104, ""lck"": 80}","[""dark""]",Warlock,"{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
649,Chika Netsuno,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/3/476531.jpg,6,Netsuno Chika is an athletic high-school student who is one year above Komi and Tadano. She is very passionate about sports and loves a competitive spirit. She can be seen categorizing people's energy levels through temperature.,"{""hp"": 123, ""atk"": 131, ""mag"": 63, ""vit"": 124, ""spr"": 56, ""int"": 57, ""spd"": 111, ""lck"": 61}","[""fire""]",Berserker,"{""Mage"": ""F"", ""Attacker"": ""C"", ""Healer"": ""F"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
650,Nene Onemine,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/15/486159.jpg,241,"She's a former classmate of Komi Shouko, Tadano Hitohito, and Osana Najimi, noticeably known as a very caring person, who acts as an older sister figure to her friends.
(Source: Komi-san Wiki)","{""hp"": 100, ""atk"": 98, ""mag"": 85, ""vit"": 99, ""spr"": 98, ""int"": 100, ""spd"": 94, ""lck"": 98}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
651,Akako Onigashima,"Komi-san wa, Comyushou desu.",69,Anime,1,https://cdn.myanimelist.net/images/characters/15/452169.jpg,10,,"{""hp"": 120, ""atk"": 128, ""mag"": 60, ""vit"": 124, ""spr"": 68, ""int"": 60, ""spd"": 112, ""lck"": 56}","[""fire""]",Berserker,"{""Mage"": ""F"", ""Attacker"": ""C"", ""Healer"": ""F"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
